1.29333	0.74551
1.37691	0.876751
1.48095	0.936016
0.879651	0.410689
2.22521	0.436671
1.84559	0.0401973
2.71518	0.258044
0.55152	0.161021
2.81837	0.183131
2.31321	0.350744
2.1231	0.208332
2.65554	0.11926
2.09966	0.125858
1.66404	0.797769
0.736143	0.640504
0.875471	0.0991477
2.82144	0.186878
2.424	0.0741916
1.0924	0.772681
0.530173	0.245467
0.687008	0.031897
0.570444	0.505552
2.78505	0.0273843
1.96191	0.555641
0.481181	0.15476
1.10971	0.205978
1.2352	0.587851
2.15718	0.745031
2.57236	0.206964
1.42063	0.187466
1.70948	0.689079
2.07999	0.274307
1.17645	0.0247135
1.75661	0.728076
0.992012	0.0771739
1.96248	0.00292631
2.58172	0.484059
1.45036	0.641427
2.16981	0.693554
1.97661	0.143454
2.7664	0.173913
0.662045	0.006147
2.59104	0.210507
1.24147	0.199837
2.84989	0.24384
1.70529	0.532601
0.774848	0.365291
1.26297	0.636211
2.67257	0.28324
0.560863	0.430617
1.32294	0.715524
1.34799	0.679098
0.664735	0.333881
1.0603	0.228359
1.47846	0.947781
2.11929	0.649466
1.18817	0.565286
1.93551	0.196171
2.69622	0.387896
0.210364	0.12656
0.81749	0.278694
1.44578	0.598021
1.59215	0.502988
2.24115	0.701119
1.95792	0.388676
1.10084	0.00193949
2.5172	0.234773
1.29679	0.418061
1.35316	0.271659
2.53071	0.47039
1.75722	0.872952
1.87442	0.81997
0.476168	0.0573898
1.31249	0.658698
1.75959	0.360403
0.889935	0.332065
1.21153	0.38377
2.54143	0.3398
1.80416	0.314468
0.0913427	0.00551683
1.84044	0.835047
1.49435	0.145751
2.22312	0.0728554
0.40897	0.383712
1.6276	0.690623
2.33652	0.620136
0.62409	0.0275342
0.596858	0.410533
2.35604	0.270631
1.91692	0.324905
1.83721	0.639575
1.03753	0.171226
1.49032	0.806328
0.995308	0.182622
2.76064	0.282698
0.132717	0.00942919
2.09253	0.56061
2.19816	0.410525
1.37551	0.132946
0.883767	0.462755
1.47892	0.623621
2.38048	0.0814781
2.26411	0.278948
1.61534	0.195676
0.599899	0.161919
1.79843	0.62911
1.84875	0.658794
2.56302	0.516448
1.0923	0.173239
1.86454	0.839878
0.761468	0.574977
1.61339	0.433556
2.31385	0.0865687
0.196774	0.0317614
2.95402	0.154532
1.39716	0.266512
0.375814	0.345635
0.771692	0.00643727
1.69786	0.0620115
1.64186	0.335661
1.59794	0.829525
1.04478	0.102703
2.10193	0.575237
2.12791	0.183223
0.847145	0.0714608
1.4015	0.210563
1.49802	0.345679
0.743958	0.54032
1.51278	0.299902
0.778079	0.0224964
1.13641	0.770681
1.12461	0.325451
2.0141	0.867057
1.72512	0.647439
1.97712	0.508353
1.53219	0.855649
1.58681	0.255469
1.74386	0.125731
0.76219	0.537844
0.737399	0.397712
1.60771	0.2046
0.69737	0.0614099
2.6754	0.229695
1.94556	0.914054
1.59226	0.249262
1.4401	0.465433
1.76376	0.336564
1.42105	0.117079
1.4516	0.462189
2.60611	0.277098
2.81517	0.0648129
2.11891	0.408559
1.4757	0.121452
0.397518	0.0895743
1.06394	0.457914
1.97422	0.443747
0.879097	0.588813
1.34635	0.537455
2.71228	0.415045
0.631992	0.133195
0.979517	0.67124
0.799592	0.438546
2.38896	0.290154
0.226812	0.0996503
2.34893	0.700966
1.70627	0.0280343
0.909906	0.293383
2.40722	0.344024
1.89994	0.841791
2.67161	0.0338507
1.19083	0.819829
1.56054	0.275407
1.94303	0.237221
2.04812	0.269391
1.26467	0.701445
0.504211	0.474993
0.552513	0.344493
2.00293	0.703309
2.54266	0.242954
1.71161	0.660596
1.50853	0.773791
0.627227	0.0992238
1.82687	0.663278
1.68701	0.197581
1.97032	0.477895
0.213532	0.0302519
0.563129	0.228581
1.58647	0.980436
1.02028	0.0739031
0.646082	0.322312
1.93833	0.482563
0.774509	0.0977274
0.804951	0.446413
0.618427	0.267366
2.24286	0.778756
2.29046	0.0443404
1.84753	0.908785
0.856972	0.0936319
2.43299	0.21415
1.51991	0.92178
0.55564	0.261261
1.83242	0.495789
1.86364	0.121631
1.78736	0.31964
0.76139	0.54556
1.85229	0.466161
1.75775	0.769933
0.857119	0.33463
0.805129	0.161039
1.70738	0.601852
1.98036	0.40903
1.35674	0.224203
1.66628	0.708729
2.19693	0.583895
0.406489	0.117072
1.83135	0.794778
1.82804	0.143026
1.77319	0.855145
1.49984	0.548794
1.92219	0.734066
2.22888	0.63044
2.72855	0.253586
0.729396	0.49965
2.08061	0.664376
2.2729	0.193277
1.17155	0.738525
0.354614	0.0727648
1.0124	0.352231
1.47361	0.928972
0.537663	0.052536
2.27258	0.753408
0.614065	0.288462
1.91086	0.673218
2.62898	0.220715
1.27887	0.547089
2.67263	0.276248
2.51412	0.083447
2.43632	0.463292
2.34816	0.499753
2.06163	0.120928
0.608194	0.560697
0.382248	0.208598
0.431972	0.183802
2.02082	0.861321
1.60879	0.987039
1.67716	0.617633
0.615086	0.334804
2.50602	0.448903
1.48063	0.454665
1.78927	0.709816
0.84941	0.345903
2.942	0.109692
1.46602	0.580515
1.3177	0.120796
1.04866	0.0475311
3.06705	0.0350483
1.51961	0.490856
0.720721	0.0537817
0.630109	0.453697
2.56634	0.471184
2.82323	0.221154
1.96328	0.736708
2.09976	0.0987624
0.915126	0.520357
2.32588	0.62541
1.78317	0.717494
2.07384	0.587206
1.546	0.144409
0.62232	0.278733
0.551335	0.0154957
2.52745	0.504185
2.23482	0.704039
2.27757	0.0287842
1.80289	0.350588
2.40365	0.565097
2.08452	0.217136
2.03288	0.187719
1.05606	0.845604
1.46466	0.51191
2.70385	0.216369
1.52948	0.666021
2.26254	0.198822
1.16199	0.445894
1.59929	0.722176
1.34174	0.173188
1.81421	0.781857
0.894463	0.0139773
0.957695	0.605071
0.16003	0.076053
1.94457	0.847446
0.217138	0.128618
1.78861	0.496457
0.947671	0.508934
0.913083	0.782645
1.81943	0.575652
1.59489	0.998319
1.70925	0.285803
2.0927	0.706875
1.11941	0.229779
0.490011	0.204945
2.84119	0.207019
0.882334	0.524127
2.04962	0.624088
2.61917	0.423812
1.5938	0.413567
0.964905	0.507389
1.75374	0.717972
1.6327	0.915015
2.35848	0.0294608
1.76341	0.597716
1.01312	0.818144
0.727571	0.117894
1.96339	0.436947
1.22663	0.418475
1.27463	0.949162
2.71352	0.0841983
1.2092	0.313502
1.32658	0.136204
2.30451	0.326975
2.13109	0.0565687
2.87315	0.0212236
1.43866	0.30648
0.802717	0.0952228
2.48062	0.119819
0.563382	0.391933
0.326421	0.116208
1.34929	0.29938
1.9633	0.772673
0.890045	0.359174
1.30543	0.244767
2.3841	0.302539
1.95181	0.674285
1.01661	0.53743
2.64988	0.17336
2.02856	0.0995532
0.84335	0.436045
0.688829	0.448004
2.59985	0.323328
1.77162	0.70488
2.40711	0.287713
0.784559	0.212551
0.348566	0.00912769
1.61738	0.732604
2.14592	0.838852
1.94927	0.113946
0.670387	0.33994
2.207	0.432871
2.47415	0.530845
2.37447	0.352156
0.740177	0.568578
1.08668	0.239985
1.65697	0.803019
2.47019	0.53066
2.58273	0.470098
1.16027	0.0925606
0.64843	0.439453
0.807358	0.420005
1.54122	0.609075
0.557832	0.265571
1.18768	0.494241
0.853448	0.00245511
1.40382	0.0584839
1.67398	0.269603
1.65975	0.902627
1.13719	0.896677
1.05545	0.150045
2.14418	0.600866
1.41497	0.602355
1.02811	0.628281
2.72529	0.293967
2.55014	0.246169
1.89444	0.0600067
2.51666	0.0504015
0.37206	0.334601
1.00481	0.647072
1.70737	0.130152
0.879818	0.239513
0.881142	0.31852
0.502311	0.148545
1.2394	0.400695
1.4466	0.572634
0.71047	0.144462
0.862288	0.301449
2.04066	0.554811
1.69862	0.645295
0.79962	0.313689
0.897431	0.147435
0.841009	0.056954
1.9769	0.193911
0.966275	0.536822
1.76579	0.533995
2.13923	0.612966
1.60363	0.455377
1.88148	0.45575
1.23052	0.23112
1.65457	0.646542
1.7107	0.279654
1.61297	0.830615
1.34106	0.781522
1.60159	0.517157
1.10461	0.735262
1.91445	0.201869
0.978378	0.208894
2.06492	0.388988
0.413379	0.0495047
1.94714	0.658582
2.18559	0.164918
1.25681	0.70436
1.00199	0.454237
0.25914	0.142774
1.66974	0.276928
2.47951	0.151872
2.18365	0.312323
0.613634	0.176959
0.558901	0.23942
1.38495	0.202608
1.71785	0.798783
1.88469	0.371623
0.927294	0.0172275
1.55289	0.419059
1.81912	0.358001
0.79913	0.3003
2.09582	0.472606
0.515511	0.339989
1.21249	0.340373
2.23567	0.340152
0.973499	0.0698925
2.1871	0.194418
1.70566	0.953178
1.0359	0.462843
1.35439	0.574058
0.497502	0.038534
1.18977	0.0733733
1.66716	0.0909029
1.29847	0.305519
1.17879	0.466735
1.31852	0.886267
1.381	0.749818
1.0962	0.380064
2.06945	0.169953
1.02276	0.0903936
2.3362	0.140055
2.43735	0.61837
2.06268	0.443631
1.50485	0.0358115
1.62339	0.0101935
